IoWStationId,StationId,Name,CountyCode,CountyName,TownCode,TownName,BasinCode,BasinName,Latitude,Longtiude,AdminName,Measurements,HydroStationType
612ac257-1c7d-4d1c-b0cc-508d3c28f858,3764700RV0018826,員林大排水RW4,10007,臺灣省彰化縣,10007100,員林市,146000,員林大排水(鹿港溪),23.94501,120.565025,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': 'eb0767dd-887c-4050-985c-0500223aefc4', 'TimeStamp': '2023-07-17T09:38:28+08:00', 'Name': '水位', 'FullName': '員林大排水RW4水位站水位', 'SIUnit': 'm', 'Value': 19.922}]",1
85cf147d-8fb8-47e2-be04-fb26de2cbf86,3764700RV0018816,舊濁水溪排水RW2,10007,臺灣省彰化縣,10007110,溪湖鎮,148000,萬興排水幹線(舊濁水溪),23.922081,120.47486,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '0233c78e-a139-4ad2-bdc7-5993b3010e28', 'TimeStamp': '2023-07-17T09:40:32+08:00', 'Name': '水位', 'FullName': '舊濁水溪排水RW2水位站水位', 'SIUnit': 'm', 'Value': 16.008}]",1
cf4878b4-74d3-4382-b033-78dfd7fc2604,3764700RV0018819,員林大排水RW2,10007,臺灣省彰化縣,10007170,社頭鄉,146000,員林大排水(鹿港溪),23.925434,120.59305,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '9564194c-eef8-4c4e-99b4-75464d482d5c', 'TimeStamp': '2023-07-17T09:39:35+08:00', 'Name': '水位', 'FullName': '員林大排水RW2水位站水位', 'SIUnit': 'm', 'Value': 28.571}]",1
7375a27d-24f9-4f4a-aac7-47deb79c43de,3764900RV1510057,彰雲橋,10007,臺灣省彰化縣,10007180,二水鄉,151000,濁水溪,23.787603,120.63625,雲林縣政府,"[{'IoWPhysicalQuantityId': '06c63af6-1659-45b7-80d8-2737ddcd452e', 'TimeStamp': '2022-11-02T16:00:00+08:00', 'Name': '水位', 'FullName': '彰雲橋_水位', 'SIUnit': 'm', 'Value': 0.891}]",1
9d207291-b76c-48d5-9bd1-9a800cb6d587,3132000RV1510057,彰雲橋-NB,10007,臺灣省彰化縣,10007180,二水鄉,151000,濁水溪,23.787607,120.63625,經濟部水利署水文技術組,"[{'IoWPhysicalQuantityId': '279c7058-f294-47d0-b2a3-960f8aaaefb9', 'TimeStamp': '2023-07-17T09:50:00+08:00', 'Name': '水位', 'FullName': '彰雲橋-NB_水位', 'SIUnit': 'm', 'Value': 86.529}]",1
b93d5c34-5c36-4663-8a2d-607e984d39f3,3132000RV1510257,彰雲橋-L2-NB,10007,臺灣省彰化縣,10007180,二水鄉,151000,濁水溪,23.787607,120.63625,經濟部水利署水文技術組,"[{'IoWPhysicalQuantityId': '7139245c-9580-4fa3-9d00-8c4ff62993e7', 'TimeStamp': '2023-07-17T09:50:00+08:00', 'Name': '水位', 'FullName': '彰雲橋-L2-NB_水位', 'SIUnit': 'm', 'Value': 87.859}]",1
e0bae26e-5056-41e3-ac99-08db7016df06,1510H057,彰雲橋,10007,臺灣省彰化縣,10007180,二水鄉,151000,濁水溪,23.787607,120.63625,水利署,"[{'IoWPhysicalQuantityId': 'e90bed1f-3d8b-4c19-ba3d-615a08a194e8', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '彰雲橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 89.13}, {'IoWPhysicalQuantityId': '08cabd77-fb4e-4905-9ed0-0495e83a65da', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '彰雲橋.水位', 'SIUnit': 'm', 'Value': 89.18}]",1
0b82b7b3-adbf-4204-bf82-eb8d38d69564,3764700RV1110041,文明橋,10007,臺灣省彰化縣,10007200,二林鎮,148000,萬興排水幹線(舊濁水溪),23.9378,120.4244,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '8d1f5b2a-f1db-4316-809e-31804f776de7', 'TimeStamp': '2023-07-17T09:33:00+08:00', 'Name': '水位', 'FullName': '文明橋水位', 'SIUnit': 'm', 'Value': 8.922}]",1
576319ac-c4cb-4a22-a029-f14c557cc964,3764700RV0018824,萬興排水RW2,10007,臺灣省彰化縣,10007200,二林鎮,148000,萬興排水幹線(舊濁水溪),23.95319,120.41819,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': 'b4545b71-55c1-4542-9412-a143067894b0', 'TimeStamp': '2023-07-17T09:40:34+08:00', 'Name': '水位', 'FullName': '萬興排水RW2水位站水位', 'SIUnit': 'm', 'Value': 8.457}]",1
9f8807a4-2f68-4a49-a9cc-571e3af105fb,3764700RV0018827,萬興排水RW3,10007,臺灣省彰化縣,10007200,二林鎮,148000,萬興排水幹線(舊濁水溪),23.909258,120.44537,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '265c1060-cd3c-4bb2-bee5-a753fde2cc35', 'TimeStamp': '2023-07-17T09:34:33+08:00', 'Name': '水位', 'FullName': '萬興排水RW3水位站水位', 'SIUnit': 'm', 'Value': 15.369}]",1
cd5f0748-e322-4899-be23-a90eede1ffba,3764700RV0018818,二林溪排水RW1,10007,臺灣省彰化縣,10007200,二林鎮,148000,萬興排水幹線(舊濁水溪),23.887112,120.374016,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '0dbd73bd-6eb7-4217-8315-fd2d92a2b13a', 'TimeStamp': '2023-07-17T09:40:36+08:00', 'Name': '水位', 'FullName': '二林溪排水RW1水位站水位', 'SIUnit': 'm', 'Value': 9.924}]",1
5907bd7b-3798-4cc5-9529-4d0ac3898066,3764700RV1110045,保庄橋,10007,臺灣省彰化縣,10007220,埤頭鄉,148000,萬興排水幹線(舊濁水溪),23.8966,120.4639,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': 'cf5112ec-2e0d-4efa-8c9e-a41d61d472e3', 'TimeStamp': '2023-07-17T09:40:52+08:00', 'Name': '水位', 'FullName': '保庄橋水位', 'SIUnit': 'm', 'Value': 19.845}]",1
dc5e5c36-290a-42cb-9e21-7da68051e85f,3764700RV1110046,萬興排水4,10007,臺灣省彰化縣,10007220,埤頭鄉,148000,萬興排水幹線(舊濁水溪),23.8908,120.4657,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '1b12b788-fa21-4c12-b2fe-2268dbaf2197', 'TimeStamp': '2023-07-17T09:38:08+08:00', 'Name': '水位', 'FullName': '萬興排水4水位', 'SIUnit': 'm', 'Value': 20.493}]",1
5feee32a-52d1-4903-9e97-2982594cf327,3764700RV0018813,舊趙甲排水RW1,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.932941,120.37997,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '23f5fe78-6165-42b1-b6d5-036ead834a1e', 'TimeStamp': '2023-07-17T09:37:13+08:00', 'Name': '水位', 'FullName': '舊趙甲排水RW1水位站水位', 'SIUnit': 'm', 'Value': 6.443}]",1
627d0612-fef5-4455-bfbd-6793cad3d606,3764700RV0018812,萬興排水RW1,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.990719,120.35896,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '796848af-4a58-445b-a5e7-75c4cba8fd37', 'TimeStamp': '2023-07-17T09:38:31+08:00', 'Name': '水位', 'FullName': '萬興排水RW1水位站水位', 'SIUnit': 'm', 'Value': 1.947}]",1
6630ba5a-e4ce-4a78-912f-5dd8d8cb6439,3764700RV1110032,王功排水內水位站,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.9665,120.3285,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '3db882e5-d013-450b-8051-1bb5f0c0901f', 'TimeStamp': '2023-07-17T09:38:00+08:00', 'Name': '水位', 'FullName': '王功排水內水位站水位', 'SIUnit': 'm', 'Value': -1.62}]",1
8d46bfd4-88a1-4497-9e9c-b2d66b7a727f,3764700RV0018825,二林溪排水RW3,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.902323,120.35334,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '47f43d51-fef8-4a72-afe9-d276518e04b6', 'TimeStamp': '2023-07-17T09:37:39+08:00', 'Name': '水位', 'FullName': '二林溪排水RW3水位站水位', 'SIUnit': 'm', 'Value': 6.593}]",1
8f1ef591-0a6a-489e-ac72-a07f6c6d039b,3764700RV1110024,王功排水外水位站,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.9665,120.3285,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '93bf5275-1ff0-4101-9fb5-ead652eb3778', 'TimeStamp': '2023-07-17T09:41:15+08:00', 'Name': '水位', 'FullName': '王功排水外水位站水位', 'SIUnit': 'm', 'Value': -1.478}]",1
bdad2031-1007-4c1a-9618-2d7dad8b0d96,3764700RV1110034,芳苑二排外水位站,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.9287,120.3151,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '263eaf2f-8fb8-4a18-bc3d-b1c605c5428e', 'TimeStamp': '2023-07-17T09:40:55+08:00', 'Name': '水位', 'FullName': '芳苑二排外水位站水位', 'SIUnit': 'm', 'Value': 0.934}]",1
d8f6a6b3-c728-487a-9c4b-9caaf34e6dc3,3764700RV0018822,二林溪排水RW2,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.93365,120.32292,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '7dade9de-6e35-4dc9-ba84-e4962791ad71', 'TimeStamp': '2023-07-17T09:32:54+08:00', 'Name': '水位', 'FullName': '二林溪排水RW2水位站水位', 'SIUnit': 'm', 'Value': 0.428}]",1
e2d4be16-96d0-4ad2-8d83-a6b6c730f354,3764700RV1110035,芳苑二排內水位站,10007,臺灣省彰化縣,10007230,芳苑鄉,148000,萬興排水幹線(舊濁水溪),23.9287,120.3151,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': 'f3993a50-66dd-4b85-b71b-54e2f5d03910', 'TimeStamp': '2023-07-17T09:34:20+08:00', 'Name': '水位', 'FullName': '芳苑二排內水位站水位', 'SIUnit': 'm', 'Value': 2.438}]",1
8ffe7257-564f-43b7-aa3a-b7b5a5c46c9e,3764700RV1110011,魚寮溪與中西排水匯流處,10007,臺灣省彰化縣,10007240,大城鄉,148000,萬興排水幹線(舊濁水溪),23.8597,120.337,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '84ce1064-01aa-4ca7-8fca-01cf04e14c47', 'TimeStamp': '2023-07-17T09:37:48+08:00', 'Name': '水位', 'FullName': '魚寮溪與中西排水匯流處水位', 'SIUnit': 'm', 'Value': 2.56}]",1
ccdfd759-cae5-443b-9df5-544bd7a22bf0,3764900RV1510076,西濱大橋,10007,臺灣省彰化縣,10007240,大城鄉,151000,濁水溪,23.835176,120.290436,雲林縣政府,"[{'IoWPhysicalQuantityId': '56733cc6-390c-4005-846d-e68fc5e1841e', 'TimeStamp': '2022-11-02T16:00:00+08:00', 'Name': '水位', 'FullName': '西濱大橋_水位', 'SIUnit': 'm', 'Value': 0.049}]",1
ce6c8222-f79e-4193-8387-aab384787865,3764700RV1110010,魚寮溪河口,10007,臺灣省彰化縣,10007240,大城鄉,148000,萬興排水幹線(舊濁水溪),23.8751,120.2888,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '31a24334-f862-44bc-ab2b-f9d263f4105f', 'TimeStamp': '2023-07-17T09:37:36+08:00', 'Name': '水位', 'FullName': '魚寮溪河口水位', 'SIUnit': 'm', 'Value': 1.28}]",1
d5270eb7-dfd7-4ed9-919e-00aa30053b2a,3764700RV1110012,魚寮溪潭林橋,10007,臺灣省彰化縣,10007240,大城鄉,148000,萬興排水幹線(舊濁水溪),23.8565,120.3604,彰化縣政府水利資源處,"[{'IoWPhysicalQuantityId': '88689414-6bf0-49d9-9ebe-d14bbcb66702', 'TimeStamp': '2023-07-17T09:38:02+08:00', 'Name': '水位', 'FullName': '魚寮溪潭林橋水位', 'SIUnit': 'm', 'Value': 6.427}]",1
f0ea9c95-ce4e-49a2-9355-e074ea4e2b8f,1510H076,西濱大橋,10007,臺灣省彰化縣,10007240,大城鄉,151000,濁水溪,23.835173,120.290436,水利署,"[{'IoWPhysicalQuantityId': '82ffea7f-6f6b-421e-8459-5bdec609c1c2', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '西濱大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 4.53}, {'IoWPhysicalQuantityId': 'e17f3e0d-fe28-4432-aabe-8086159b23c7', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '西濱大橋.水位', 'SIUnit': 'm', 'Value': 4.73}]",1
1bd4f55e-4fb3-4247-b07f-4c26f7ef6086,3764900RV1510058,自強大橋,10007,臺灣省彰化縣,10007250,竹塘鄉,151000,濁水溪,23.83663,120.39866,雲林縣政府,"[{'IoWPhysicalQuantityId': '45cb3ad1-f7fc-48fe-ae3b-919db6961451', 'TimeStamp': '2022-11-02T16:00:00+08:00', 'Name': '水位', 'FullName': '自強大橋_水位', 'SIUnit': 'm', 'Value': 0.1197}]",1
6a5d3bf0-70d0-4475-8e2f-c29e3874b6e6,1510H058,自強大橋,10007,臺灣省彰化縣,10007250,竹塘鄉,151000,濁水溪,23.836626,120.39866,水利署,"[{'IoWPhysicalQuantityId': '01cd19b9-e62e-4358-9bd4-cb713ed01287', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '自強大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 12.06}, {'IoWPhysicalQuantityId': 'e75392ea-8c96-4459-81c4-0b3f625a83db', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '自強大橋.水位', 'SIUnit': 'm', 'Value': 12.2}]",1
b7a10b8f-7c7a-41a6-8e42-d1311020e8a5,1430H038,南崗大橋,10008,臺灣省南投縣,10008010,南投市,143000,烏溪,23.942125,120.67446,水利署,"[{'IoWPhysicalQuantityId': '96c00afa-aced-4c1c-b0c5-69ad621b4795', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '南崗大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 75.95}, {'IoWPhysicalQuantityId': '6ccdccd1-e31d-4514-b90e-0f693193e895', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '南崗大橋.水位', 'SIUnit': 'm', 'Value': 75.2}]",1
dd28febc-28e5-4995-99fa-e019a0498e10,3132013RV111006,貓羅溪左岸新興堤防1K+700,10008,臺灣省南投縣,10008010,南投市,143000,烏溪,23.935863,120.68037,經濟部水利署第三河川局,"[{'IoWPhysicalQuantityId': '61f82375-5763-429c-a187-390633be0739', 'TimeStamp': '2023-07-17T09:40:03+08:00', 'Name': '水位', 'FullName': '貓羅溪左岸新興堤防1K+700', 'SIUnit': 'm', 'Value': 3.252}, {'IoWPhysicalQuantityId': '724e05ed-7d48-4002-8fc5-cebe489d40b7', 'TimeStamp': '2023-07-17T09:49:03+08:00', 'Name': '水位', 'FullName': '貓羅溪左岸新興堤防1K+700', 'SIUnit': 'm', 'Value': 4.22}]",1
189de239-7475-4c69-b764-8d6c0d1210cf,1300H023,中正大橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.000055,121.00005,水利署,"[{'IoWPhysicalQuantityId': 'c19cbda7-e0a9-4f1d-a4e4-249162984d98', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '中正大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 53.59}, {'IoWPhysicalQuantityId': '5767d27a-cdde-4097-9c23-3e65f988a63b', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '中正大橋.水位', 'SIUnit': 'm', 'Value': 53.08}]",1
245ced2f-654d-4b1e-a5cf-458ff2d1efc6,1290H007,鳳山溪橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.00025,121.0015,水利署,"[{'IoWPhysicalQuantityId': '79ddc1a2-c9d8-4ed4-8162-0080e1667b33', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '鳳山溪橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 12.81}, {'IoWPhysicalQuantityId': '4f037b9b-b38e-4084-9743-4edf5be41381', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '鳳山溪橋.水位', 'SIUnit': 'm', 'Value': 12.81}]",1
4db23d9f-52d7-45e6-a802-2dc2c0406efd,1300H024,柯子湖溪匯流站,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.00011,121.000114,水利署,"[{'IoWPhysicalQuantityId': '4fa62579-6d12-48f8-90c5-115945700e53', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '柯子湖溪匯流站.水位(檢核後)', 'SIUnit': 'm', 'Value': 29.03}, {'IoWPhysicalQuantityId': '9221c389-7f20-4325-8fdb-e885830ffe69', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '柯子湖溪匯流站.水位', 'SIUnit': 'm', 'Value': 28.96}]",1
51a5cd11-fde2-43fe-b4dc-317eabf2165c,1430H037,觀音橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,23.983595,120.91283,水利署,"[{'IoWPhysicalQuantityId': 'a3eac2fa-7d3e-4d3b-981f-c50d682e031c', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '觀音橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 380.98}, {'IoWPhysicalQuantityId': 'bb6be294-18b4-47d1-a6e0-fab8b0983a7c', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '觀音橋.水位', 'SIUnit': 'm', 'Value': 380.95}]",1
9754bec3-e7cb-4cd0-898e-2ff52809b3c7,1140H127,橫溪海山橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.00011,121.000114,水利署,"[{'IoWPhysicalQuantityId': '14df92c8-13ef-450a-902a-0a51b43a2771', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '橫溪海山橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 32.82}, {'IoWPhysicalQuantityId': 'ab6a324c-0cae-407e-89d9-d8b7229fa367', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '橫溪海山橋.水位', 'SIUnit': 'm', 'Value': 32.68}]",1
a12bcee1-857d-4151-97c6-baaad9da683c,1140H126,加九寮景觀大橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.00014,121.00136,水利署,"[{'IoWPhysicalQuantityId': '3bd8aa1c-b515-45ed-aedf-244ec5b404cc', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '加九寮景觀大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 80.9}, {'IoWPhysicalQuantityId': 'db68c468-6c7d-4515-8f51-b0bf7eef6eeb', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '加九寮景觀大橋.水位', 'SIUnit': 'm', 'Value': 80.55}]",1
c43015d2-4e13-4193-9472-87076187ec6f,3764800DRW10DD01,中正橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,23.956236,120.974075,南投縣政府工務處/水利工程科,"[{'IoWPhysicalQuantityId': '99ed2974-411d-4ade-8f98-b4ac7ff4feac', 'TimeStamp': '2023-07-13T14:49:31+08:00', 'Name': '水位', 'FullName': '中正橋水位高度', 'SIUnit': 'm', 'Value': 0.0}]",1
eea06281-d358-40be-9cb8-3f625883b2f3,3764800DRW10DD02,慈恩橋,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,23.951738,120.98128,南投縣政府工務處/水利工程科,"[{'IoWPhysicalQuantityId': 'aee2aa94-ffc8-4f94-84ec-a26d2105b8d3', 'TimeStamp': '2023-07-13T14:48:20+08:00', 'Name': '水位', 'FullName': '慈恩橋水位高度', 'SIUnit': 'm', 'Value': 0.012}]",1
f056798d-370e-42f8-81cb-5b4fd89fbe88,1140H049,橫溪,10008,臺灣省南投縣,10008020,埔里鎮,143000,烏溪,24.001442,121.00731,水利署,"[{'IoWPhysicalQuantityId': 'c2140c10-8d67-4a30-b0f7-36d0fefab599', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '橫溪.水位(檢核後)', 'SIUnit': 'm', 'Value': 22.11}, {'IoWPhysicalQuantityId': 'a98f9833-0fe9-406d-97df-c910b1697dc5', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '橫溪.水位', 'SIUnit': 'm', 'Value': 22.07}]",1
0d04bfa7-aa17-4910-949b-17d4b5378632,1430H044,隘寮橋,10008,臺灣省南投縣,10008030,草屯鎮,143000,烏溪,23.977964,120.72481,水利署,"[{'IoWPhysicalQuantityId': 'e6e88dc1-5921-4c0f-bb25-28e509e1f0b0', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '隘寮橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 139.06}, {'IoWPhysicalQuantityId': '774e7030-a979-47dd-8d63-94e22b03b8c5', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '隘寮橋.水位', 'SIUnit': 'm', 'Value': 138.99}]",1
3788e3fe-a94d-48c3-8911-eb19c49b5f89,1430H045,成功橋,10008,臺灣省南投縣,10008030,草屯鎮,143000,烏溪,23.98602,120.69204,水利署,"[{'IoWPhysicalQuantityId': '662554bd-3b6f-419f-a327-2fe51abe384e', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '成功橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 92.12}, {'IoWPhysicalQuantityId': 'd9d50778-f84a-4e87-acee-0f78084855cc', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '成功橋.水位', 'SIUnit': 'm', 'Value': 92.19}]",1
40fc80e1-f3ac-4162-bc20-2bd47b4e0910,1430H048,雙冬橋,10008,臺灣省南投縣,10008030,草屯鎮,143000,烏溪,23.981594,120.78834,水利署,"[{'IoWPhysicalQuantityId': '4a84436f-1f3e-4d37-965b-1c16b293ed26', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '雙冬橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 165.11}, {'IoWPhysicalQuantityId': 'e471f033-3c2a-4a62-8346-791e07d20abe', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '雙冬橋.水位', 'SIUnit': 'm', 'Value': 165.03}]",1
5ddbe5ad-5e45-4c71-8fd0-a7dceef1e280,3764800DRW10CA02,版橋,10008,臺灣省南投縣,10008030,草屯鎮,143000,烏溪,23.95195,120.671364,南投縣政府工務處/水利工程科,"[{'IoWPhysicalQuantityId': '99250bd8-1556-4335-a048-68e3ca5affba', 'TimeStamp': '2023-07-13T14:44:06+08:00', 'Name': '水位', 'FullName': '版橋水位高度', 'SIUnit': 'm', 'Value': 0.273}]",1
71b86a50-5a69-4eb4-8bec-7c58076a8f66,3764800DRW10CA01,碧月橋,10008,臺灣省南投縣,10008030,草屯鎮,143000,烏溪,23.974558,120.654076,南投縣政府工務處/水利工程科,"[{'IoWPhysicalQuantityId': '1dfb922d-e5c9-4fca-8f4f-549243608ab5', 'TimeStamp': '2023-07-13T14:49:20+08:00', 'Name': '水位', 'FullName': '碧月橋水位高度', 'SIUnit': 'm', 'Value': 0.0}]",1
78f1e808-7418-4db1-ab00-dfbf84b9a70d,1510H084,名竹大橋,10008,臺灣省南投縣,10008040,竹山鎮,151000,濁水溪,23.816868,120.70651,水利署,"[{'IoWPhysicalQuantityId': '0ad6130e-955a-4d2b-9522-8e87167752fc', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '名竹大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 143.62}, {'IoWPhysicalQuantityId': 'a8cbf7cd-23cc-4d32-8c83-a43463ef0d73', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '名竹大橋.水位', 'SIUnit': 'm', 'Value': 143.55}]",1
8cf9fba9-8743-430a-894b-9be347c4a87e,1510H083,南雲大橋,10008,臺灣省南投縣,10008040,竹山鎮,151000,濁水溪,23.75768,120.6634,水利署,"[{'IoWPhysicalQuantityId': '550846b6-0521-49e3-80db-aa2dfe6313ae', 'TimeStamp': '2022-12-31T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '南雲大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 115.83}, {'IoWPhysicalQuantityId': 'a4681f0a-f9dc-4fbd-937c-7a52badfced7', 'TimeStamp': '2023-07-17T08:00:00+08:00', 'Name': '水位', 'FullName': '南雲大橋.水位', 'SIUnit': 'm', 'Value': 'NaN'}]",1
932ff30c-0ba9-4107-8367-d46a26f2f5cb,1510H050,延平橋,10008,臺灣省南投縣,10008040,竹山鎮,151000,濁水溪,23.77912,120.708916,水利署,"[{'IoWPhysicalQuantityId': '6deffdf6-8108-4c83-9486-511e56beb82b', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '延平橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 155.19}, {'IoWPhysicalQuantityId': '48b18df5-016f-4434-bbb3-a0cdab1362ae', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '延平橋.水位', 'SIUnit': 'm', 'Value': 155.31}]",1
9b2baf55-b015-439f-a1ae-f3c7c4c6576e,1510H079,龍門橋,10008,臺灣省南投縣,10008040,竹山鎮,151000,濁水溪,23.673418,120.664635,水利署,"[{'IoWPhysicalQuantityId': '63016d70-9b46-40f6-b14b-c2f47fab48cf', 'TimeStamp': '2022-09-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '龍門橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 186.72}, {'IoWPhysicalQuantityId': 'eac15386-74c0-46a7-9108-fa47bbff03c8', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '龍門橋.水位', 'SIUnit': 'm', 'Value': 187.09}]",1
d30c5fc2-0997-4392-8b0e-a73da7b101d0,1510H088,鯉魚大橋,10008,臺灣省南投縣,10008040,竹山鎮,151000,濁水溪,23.723932,120.66573,水利署,"[{'IoWPhysicalQuantityId': '81d09034-c89c-4ea0-b844-7d98bd784a64', 'TimeStamp': '2023-06-30T23:50:00+08:00', 'Name': '水位(檢核後)', 'FullName': '鯉魚大橋.水位(檢核後)', 'SIUnit': 'm', 'Value': 141.05}, {'IoWPhysicalQuantityId': '974fb725-323f-4c49-b16a-2257df3af6ae', 'TimeStamp': '2023-07-17T09:40:00+08:00', 'Name': '水位', 'FullName': '鯉魚大橋.水位', 'SIUnit': 'm', 'Value': 141.07}]",1
