StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
TXG500604022,500604022,1,2,18,8,2023-07-05T06:27:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
TXG500604023,500604023,1,2,1,39,2023-07-07T13:17:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500604024,500604024,1,2,7,5,2023-07-04T07:35:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
TXG500604025,500604025,1,2,9,8,2023-07-03T22:50:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500604026,500604026,1,2,13,2,2023-07-04T20:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500604027,500604027,1,2,4,11,2023-07-10T20:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604028,500604028,1,2,20,4,2023-07-13T02:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
TXG500604030,500604030,1,2,8,7,2023-07-08T06:53:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500604031,500604031,1,2,13,7,2023-07-08T15:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
TXG500604032,500604032,1,2,4,25,2023-07-12T12:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604033,500604033,1,2,2,11,2023-07-09T04:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500604034,500604034,1,2,6,6,2023-07-13T22:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
TXG500604035,500604035,1,2,2,13,2023-07-05T00:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500604036,500604036,1,2,2,16,2023-07-12T20:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500604037,500604037,1,2,24,16,2023-07-07T21:43:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 1}"
TXG500604038,500604038,1,2,15,6,2023-07-08T04:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 1}"
TXG500604039,500604039,1,2,6,7,2023-07-05T14:21:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500604040,500604040,1,2,9,15,2023-07-09T07:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500604041,500604041,1,2,6,12,2023-07-12T10:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500604042,500604042,1,2,11,21,2023-07-13T00:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500604043,500604043,1,2,0,36,2023-07-11T01:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500604044,500604044,1,2,5,19,2023-07-10T23:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500604045,500604045,1,2,4,9,2023-07-14T00:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604046,500604046,1,2,9,27,2023-07-13T16:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500604047,500604047,1,2,21,5,2023-07-10T22:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
TXG500604048,500604048,1,2,15,5,2023-07-09T18:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 1}"
TXG500604049,500604049,1,2,4,6,2023-07-07T12:43:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604050,500604050,1,2,5,13,2023-07-12T05:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500604051,500604051,1,2,8,11,2023-07-12T05:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500604052,500604052,1,2,7,17,2023-07-10T14:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500604053,500604053,1,2,16,9,2023-07-06T03:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 2}"
TXG500604054,500604054,1,2,1,39,2023-07-04T05:47:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500604055,500604055,1,2,0,42,2023-07-10T19:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500604056,500604056,1,2,12,20,2023-07-13T23:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500604057,500604057,1,2,5,11,2023-07-03T23:52:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
TXG500604058,500604058,1,2,4,21,2023-07-10T09:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604059,500604059,1,2,7,8,2023-07-13T04:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500604060,500604060,1,2,4,13,2023-07-06T06:13:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604061,500604061,1,2,4,11,2023-07-04T00:27:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500604062,500604062,1,2,7,18,2023-07-11T05:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500604063,500604063,1,2,9,6,2023-07-07T18:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500604064,500604064,1,2,8,7,2023-07-12T21:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500604065,500604065,1,2,5,7,2023-07-13T18:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500604066,500604066,1,2,3,17,2023-07-10T20:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500604067,500604067,1,2,9,2,2023-07-05T19:19:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
TXG500604068,500604068,1,2,6,7,2023-07-13T10:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500604069,500604069,1,2,8,3,2023-07-10T19:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500604071,500604071,1,2,8,3,2023-07-13T03:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500604072,500604072,1,2,5,17,2023-07-11T12:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500604073,500604073,1,2,10,1,2023-07-08T07:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500604074,500604074,1,2,10,0,2023-07-04T00:28:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500604075,500604075,1,2,6,4,2023-07-05T07:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500604076,500604076,1,2,11,4,2023-07-09T20:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500604078,500604078,1,2,8,7,2023-07-08T12:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
TXG500604079,500604079,1,2,5,5,2023-07-10T08:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500604081,500604081,1,2,1,10,2023-07-12T14:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500604082,500604082,1,2,7,12,2023-07-12T22:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500604083,500604083,1,2,3,38,2023-07-11T14:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
TXG500604084,500604084,1,2,7,7,2023-07-13T13:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500604085,500604085,1,2,1,12,2023-07-12T10:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500604086,500604086,1,2,3,11,2023-07-09T19:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500604087,500604087,1,2,6,9,2023-07-06T03:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500604088,500604088,1,2,6,9,2023-07-03T23:56:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500605001,500605001,1,2,11,9,2023-07-04T14:41:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500605002,500605002,1,2,1,21,2023-07-12T16:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605003,500605003,1,2,10,9,2023-07-13T05:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500605004,500605004,1,2,1,59,2023-07-10T19:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605005,500605005,1,2,8,39,2023-07-11T00:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500605006,500605006,1,2,10,18,2023-07-03T23:50:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
TXG500605007,500605007,1,2,8,21,2023-07-05T13:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
TXG500605008,500605008,1,2,18,26,2023-07-09T09:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
TXG500605009,500605009,1,2,4,10,2023-07-13T23:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500605010,500605010,1,2,32,32,2023-07-13T04:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 32, 'ElectricBikes': 0}"
TXG500605011,500605011,1,2,5,33,2023-07-13T05:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605012,500605012,1,2,19,5,2023-07-13T05:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
TXG500605013,500605013,1,2,5,11,2023-07-13T12:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605014,500605014,1,2,5,10,2023-07-03T23:25:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605015,500605015,1,2,1,19,2023-07-11T17:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605016,500605016,1,2,20,22,2023-07-13T23:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 1}"
TXG500605017,500605017,1,2,6,13,2023-07-11T17:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500605018,500605018,1,2,10,5,2023-07-13T10:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500605019,500605019,1,2,3,27,2023-07-13T01:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500605020,500605020,1,2,8,8,2023-07-08T06:11:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500605021,500605021,1,2,16,4,2023-07-13T03:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500605022,500605022,1,2,2,12,2023-07-04T00:49:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500605023,500605023,1,2,3,41,2023-07-12T12:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
TXG500605024,500605024,1,2,7,8,2023-07-07T09:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500605025,500605025,1,2,13,4,2023-07-12T04:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500605026,500605026,1,2,12,3,2023-07-12T11:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500605027,500605027,1,2,13,6,2023-07-07T09:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500605028,500605028,1,2,1,14,2023-07-07T12:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605029,500605029,1,2,14,49,2023-07-12T15:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500605030,500605030,1,2,1,20,2023-07-07T01:33:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605031,500605031,1,2,16,10,2023-07-13T01:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500605032,500605032,1,2,17,10,2023-07-13T07:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TXG500605033,500605033,1,2,5,14,2023-07-12T14:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605034,500605034,1,2,25,1,2023-07-13T20:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 2}"
TXG500605035,500605035,1,2,9,33,2023-07-11T14:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500605036,500605036,1,2,21,14,2023-07-11T22:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 1}"
TXG500605037,500605037,1,2,7,40,2023-07-13T07:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
TXG500605038,500605038,1,2,21,2,2023-07-13T01:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
TXG500605039,500605039,1,2,3,33,2023-07-07T22:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500605040,500605040,1,2,1,13,2023-07-12T22:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605041,500605041,1,2,7,9,2023-07-08T02:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500605042,500605042,1,2,2,28,2023-07-08T05:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500605043,500605043,1,2,13,7,2023-07-13T16:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
TXG500605044,500605044,1,2,12,12,2023-07-09T19:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500605045,500605045,1,2,1,21,2023-07-13T15:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605046,500605046,1,2,16,16,2023-07-13T01:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500605047,500605047,1,2,10,13,2023-07-13T20:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500605049,500605049,1,2,4,11,2023-07-03T23:00:52+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500605050,500605050,1,2,6,4,2023-07-04T00:13:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500605051,500605051,1,2,4,10,2023-07-06T23:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500605052,500605052,1,2,2,13,2023-07-04T00:47:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500605053,500605053,1,2,4,16,2023-07-04T17:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500605054,500605054,1,2,2,13,2023-07-12T22:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
TXG500605056,500605056,1,2,10,7,2023-07-09T17:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500605057,500605057,1,2,5,10,2023-07-05T06:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605058,500605058,2,2,0,0,2023-05-31T09:39:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500605059,500605059,1,2,10,10,2023-07-12T14:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500605060,500605060,1,2,4,16,2023-07-04T00:54:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500605061,500605061,1,2,1,19,2023-07-12T17:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605062,500605062,1,2,5,9,2023-07-11T19:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500605063,500605063,1,2,8,7,2023-07-09T13:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500605064,500605064,1,2,7,3,2023-07-13T13:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500605065,500605065,1,2,1,7,2023-07-03T22:40:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500605066,500605066,1,2,7,5,2023-07-04T00:51:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500605067,500605067,1,2,9,5,2023-07-12T22:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500605068,500605068,1,2,15,9,2023-07-12T23:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TXG500606001,500606001,1,2,26,13,2023-07-10T19:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
TXG500606002,500606002,1,2,27,23,2023-07-13T08:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 27, 'ElectricBikes': 0}"
TXG500606003,500606003,1,2,20,8,2023-07-13T14:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 1}"
TXG500606004,500606004,1,2,9,6,2023-07-09T13:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
TXG500606005,500606005,1,2,17,13,2023-07-13T21:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TXG500606006,500606006,1,2,17,13,2023-07-12T11:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TXG500606007,500606007,1,2,5,8,2023-07-03T22:35:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606008,500606008,1,2,6,12,2023-07-13T01:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
TXG500606009,500606009,1,2,7,12,2023-07-11T05:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606010,500606010,1,2,17,7,2023-07-13T10:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TXG500606012,500606012,1,2,14,6,2023-07-13T20:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500606013,500606013,1,2,14,6,2023-07-12T02:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500606014,500606014,1,2,8,12,2023-07-10T05:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606015,500606015,1,2,6,11,2023-07-06T12:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606016,500606016,1,2,2,10,2023-07-08T22:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606017,500606017,1,2,15,6,2023-07-13T07:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TXG500606018,500606018,1,2,12,21,2023-07-10T22:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
TXG500606019,500606019,1,2,6,22,2023-07-09T16:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606020,500606020,1,2,24,74,2023-07-12T17:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 0}"
TXG500606021,500606021,1,2,0,18,2023-07-12T20:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606022,500606022,1,2,0,42,2023-07-13T19:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606023,500606023,1,2,7,8,2023-07-08T09:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606024,500606024,1,2,9,9,2023-07-07T23:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606025,500606025,1,2,3,17,2023-07-10T20:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606026,500606026,1,2,7,7,2023-07-12T10:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606027,500606027,1,2,5,12,2023-07-13T00:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606029,500606029,1,2,5,10,2023-07-07T15:33:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606030,500606030,1,2,10,30,2023-07-04T23:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
TXG500606031,500606031,1,2,1,19,2023-07-11T10:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606032,500606032,1,2,0,19,2023-07-04T00:32:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606033,500606033,1,2,7,13,2023-07-13T12:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606034,500606034,1,2,2,17,2023-07-13T01:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606035,500606035,1,2,5,24,2023-07-13T16:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606036,500606036,1,2,9,37,2023-07-12T06:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606037,500606037,1,2,12,6,2023-07-04T00:28:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500606038,500606038,1,2,15,21,2023-07-13T00:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TXG500606039,500606039,1,2,4,10,2023-07-03T22:25:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606040,500606040,1,2,4,11,2023-07-12T00:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606041,500606041,1,2,2,16,2023-07-11T18:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606042,500606042,1,2,3,17,2023-07-08T12:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
