StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
TPE500103002,500103002,1,2,7,11,2023-07-10T11:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500103003,500103003,1,2,10,5,2023-07-13T18:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500103004,500103004,1,2,18,5,2023-07-11T03:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
TPE500103005,500103005,1,2,15,15,2023-07-13T23:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500103006,500103006,1,2,13,0,2023-07-08T18:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500103007,500103007,1,2,4,13,2023-07-10T10:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500103008,500103008,1,2,23,4,2023-07-11T04:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
TPE500103009,500103009,1,2,25,19,2023-07-13T15:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 25, 'ElectricBikes': 0}"
TPE500103010,500103010,1,2,11,15,2023-07-13T09:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500103011,500103011,1,2,14,23,2023-07-08T09:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500103012,500103012,1,2,13,11,2023-07-11T07:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500103013,500103013,1,2,16,8,2023-07-12T06:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TPE500103019,500103019,1,2,7,12,2023-07-13T01:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500103020,500103020,1,2,10,13,2023-07-13T04:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500103021,500103021,1,2,25,0,2023-07-12T04:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 25, 'ElectricBikes': 0}"
TPE500103022,500103022,1,2,3,10,2023-07-13T15:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500103023,500103023,1,2,3,17,2023-07-12T10:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500103024,500103024,1,2,0,57,2023-07-13T21:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500103025,500103025,1,2,6,12,2023-07-09T01:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500103026,500103026,1,2,1,24,2023-07-12T23:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500103027,500103027,1,2,4,37,2023-07-10T16:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500103028,500103028,1,2,22,39,2023-07-13T07:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
TPE500103029,500103029,1,2,7,1,2023-07-13T18:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500103030,500103030,1,2,14,24,2023-07-13T17:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500103031,500103031,1,2,17,1,2023-07-10T22:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TPE500103032,500103032,1,2,12,1,2023-07-03T22:38:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500103033,500103033,1,2,1,13,2023-07-09T06:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500103034,500103034,1,2,12,16,2023-07-13T03:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500103035,500103035,1,2,17,3,2023-07-13T23:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TPE500103036,500103036,1,2,2,14,2023-07-07T03:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500103037,500103037,1,2,4,27,2023-07-12T20:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500103038,500103038,1,2,9,7,2023-07-08T05:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500103039,500103039,1,2,12,14,2023-07-06T08:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500103040,500103040,1,2,24,0,2023-07-13T23:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 0}"
TPE500103041,500103041,1,2,5,10,2023-07-07T09:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500103042,500103042,1,2,5,10,2023-07-13T04:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500103043,500103043,1,2,11,9,2023-07-13T02:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500103044,500103044,1,2,11,24,2023-07-13T20:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500103045,500103045,1,2,17,3,2023-07-13T16:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TPE500103046,500103046,1,2,14,3,2023-07-06T05:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500103047,500103047,1,2,5,12,2023-07-11T11:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500103048,500103048,1,2,3,15,2023-07-05T22:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500103049,500103049,1,2,1,10,2023-07-11T23:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500103050,500103050,1,2,23,1,2023-07-11T22:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
TPE500103051,500103051,1,2,5,15,2023-07-13T17:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500103052,500103052,1,2,5,45,2023-07-10T02:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500103053,500103053,1,2,1,13,2023-07-12T08:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500103054,500103054,1,2,12,3,2023-07-13T18:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500103055,500103055,1,2,3,15,2023-07-13T05:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500103056,500103056,1,2,2,12,2023-07-08T03:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500103057,500103057,1,2,13,24,2023-07-13T22:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500103058,500103058,1,2,17,4,2023-07-12T20:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
TPE500103059,500103059,1,2,1,37,2023-07-11T18:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500103060,500103060,1,2,4,10,2023-07-13T08:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500103061,500103061,1,2,20,0,2023-07-13T20:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
TPE500103062,500103062,1,2,15,0,2023-07-10T21:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500103063,500103063,1,2,13,1,2023-07-13T14:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104001,500104001,1,2,4,10,2023-07-08T13:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104002,500104002,1,2,2,9,2023-07-03T23:49:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500104003,500104003,1,2,15,7,2023-07-13T13:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500104004,500104004,1,2,37,13,2023-07-12T08:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 37, 'ElectricBikes': 0}"
TPE500104005,500104005,1,2,0,15,2023-07-12T01:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104006,500104006,1,2,10,3,2023-07-06T23:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500104007,500104007,1,2,19,10,2023-07-11T06:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
TPE500104008,500104008,1,2,13,14,2023-07-10T18:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104009,500104009,1,2,13,9,2023-07-13T22:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104010,500104010,1,2,13,5,2023-07-12T18:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104012,500104012,1,2,9,17,2023-07-04T00:13:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104013,500104013,1,2,7,8,2023-07-13T03:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104014,500104014,1,2,29,19,2023-07-13T01:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 29, 'ElectricBikes': 0}"
TPE500104015,500104015,1,2,11,3,2023-07-10T14:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104016,500104016,1,2,0,23,2023-07-13T10:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104018,500104018,1,2,5,5,2023-07-07T08:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104019,500104019,1,2,23,12,2023-07-12T10:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
TPE500104020,500104020,1,2,3,11,2023-07-10T22:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500104021,500104021,1,2,11,9,2023-07-11T23:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104022,500104022,1,2,12,9,2023-07-12T03:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500104023,500104023,1,2,11,14,2023-07-12T03:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104024,500104024,1,2,15,3,2023-07-13T09:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500104025,500104025,1,2,7,4,2023-07-11T16:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104026,500104026,1,2,8,10,2023-07-09T08:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104027,500104027,1,2,4,11,2023-07-13T20:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104028,500104028,1,2,5,16,2023-07-12T20:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104029,500104029,1,2,8,6,2023-07-05T21:13:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104030,500104030,1,2,13,66,2023-07-11T15:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104031,500104031,1,2,0,20,2023-07-09T08:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104032,500104032,1,2,14,9,2023-07-04T00:56:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TPE500104033,500104033,1,2,8,6,2023-07-11T10:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104034,500104034,1,2,1,18,2023-07-13T15:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104035,500104035,1,2,10,20,2023-07-10T14:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500104036,500104036,1,2,19,17,2023-07-13T12:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
TPE500104037,500104037,1,2,5,18,2023-07-03T23:23:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104038,500104038,1,2,15,16,2023-07-13T14:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500104039,500104039,2,2,0,27,2023-02-03T10:09:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104040,500104040,1,2,0,17,2023-07-13T16:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104041,500104041,1,2,0,30,2023-07-10T17:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104042,500104042,2,2,0,29,2023-05-31T09:39:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104043,500104043,1,2,16,9,2023-07-13T11:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TPE500104044,500104044,1,2,10,22,2023-07-13T17:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500104045,500104045,1,2,6,9,2023-07-04T00:34:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104046,500104046,1,2,0,36,2023-07-13T06:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104047,500104047,1,2,6,9,2023-07-11T15:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104048,500104048,1,2,6,15,2023-07-11T15:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104049,500104049,1,2,7,8,2023-07-12T01:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104050,500104050,1,2,3,12,2023-07-03T23:15:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500104051,500104051,1,2,12,18,2023-07-08T00:35:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500104052,500104052,1,2,7,6,2023-07-12T03:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104053,500104053,1,2,5,10,2023-07-10T11:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104054,500104054,1,2,13,7,2023-07-11T04:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104055,500104055,1,2,8,22,2023-07-11T14:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104056,500104056,1,2,9,6,2023-07-09T23:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104057,500104057,1,2,4,11,2023-07-12T02:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104058,500104058,1,2,12,6,2023-07-11T13:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500104059,500104059,1,2,9,6,2023-07-12T15:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104060,500104060,1,2,11,2,2023-07-05T05:49:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104061,500104061,1,2,11,6,2023-07-11T00:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104062,500104062,1,2,5,11,2023-07-06T02:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104063,500104063,1,2,8,7,2023-07-08T01:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104064,500104064,1,2,8,10,2023-07-09T20:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104065,500104065,1,2,4,11,2023-07-13T16:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104066,500104066,1,2,10,5,2023-07-07T07:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500104067,500104067,1,2,6,8,2023-07-06T10:35:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104068,500104068,1,2,6,9,2023-07-03T23:16:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104069,500104069,1,2,1,10,2023-07-03T16:07:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104070,500104070,1,2,2,13,2023-07-14T00:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TPE500104071,500104071,1,2,5,2,2023-07-07T07:51:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104072,500104072,1,2,19,11,2023-07-12T23:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
TPE500104073,500104073,1,2,15,13,2023-07-10T09:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TPE500104074,500104074,1,2,12,15,2023-07-06T19:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500104075,500104075,1,2,21,7,2023-07-07T13:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 21, 'ElectricBikes': 0}"
TPE500104076,500104076,1,2,8,19,2023-07-13T08:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104077,500104077,1,2,9,13,2023-07-11T22:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104078,500104078,1,2,7,6,2023-07-12T22:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104079,500104079,1,2,7,6,2023-07-12T17:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104080,500104080,1,2,6,9,2023-07-03T23:42:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104081,500104081,1,2,11,4,2023-07-12T03:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TPE500104082,500104082,1,2,3,9,2023-07-12T19:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500104083,500104083,1,2,6,9,2023-07-12T03:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104084,500104084,1,2,3,5,2023-07-12T04:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500104085,500104085,1,2,12,1,2023-07-09T15:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TPE500104086,500104086,1,2,4,7,2023-07-04T11:43:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104087,500104087,1,2,1,15,2023-07-12T11:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104088,500104088,1,2,3,16,2023-07-13T07:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TPE500104089,500104089,1,2,0,24,2023-07-03T23:56:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104090,500104090,1,2,8,12,2023-07-13T21:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104091,500104091,1,2,7,63,2023-07-13T05:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104092,500104092,1,2,7,4,2023-07-09T21:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TPE500104094,500104094,1,2,4,8,2023-07-13T21:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104095,500104095,1,2,13,2,2023-07-04T03:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TPE500104096,500104096,1,2,10,5,2023-07-07T02:53:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TPE500104097,500104097,1,2,5,3,2023-07-04T00:41:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104098,500104098,1,2,8,11,2023-07-13T14:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104099,500104099,1,2,0,17,2023-07-04T00:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104100,500104100,1,2,6,7,2023-07-09T05:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TPE500104101,500104101,1,2,9,6,2023-07-11T09:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104102,500104102,1,2,8,8,2023-07-11T15:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TPE500104103,500104103,1,2,5,9,2023-07-13T06:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104104,500104104,1,2,5,9,2023-07-06T03:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104105,500104105,1,2,1,10,2023-07-06T02:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104106,500104106,1,2,9,6,2023-07-03T23:04:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TPE500104107,500104107,1,2,5,33,2023-07-13T08:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104108,500104108,1,2,1,61,2023-07-13T10:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104109,500104109,1,2,0,23,2023-07-12T18:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104110,500104110,1,2,4,8,2023-07-13T00:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104111,500104111,1,2,5,5,2023-07-08T07:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TPE500104112,500104112,1,2,0,16,2023-07-04T20:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TPE500104113,500104113,1,2,4,10,2023-07-04T08:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TPE500104114,500104114,1,2,1,9,2023-07-11T08:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TPE500104115,500104115,1,2,5,12,2023-07-13T04:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
