StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
NWT1484,1484,1,1,20,9,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT1485,1485,1,1,2,16,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1486,1486,1,1,26,29,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
NWT1487,1487,1,1,0,35,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1488,1488,1,1,7,9,2023-07-14T00:28:45+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1489,1489,1,1,4,6,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1491,1491,1,1,8,22,2023-07-14T00:28:50+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1492,1492,1,1,0,25,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1493,1493,1,1,0,11,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1495,1495,1,1,4,8,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1496,1496,1,1,0,22,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1497,1497,1,1,0,10,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1498,1498,1,1,4,20,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1500,1500,1,1,5,7,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1501,1501,1,1,7,23,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1502,1502,1,1,2,8,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1503,1503,1,1,2,16,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1504,1504,1,1,8,6,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1505,1505,1,1,8,28,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1506,1506,1,1,7,17,2023-07-14T00:29:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1507,1507,1,1,2,8,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1508,1508,1,1,6,4,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1510,1510,1,1,0,30,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1511,1511,1,1,12,15,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1512,1512,1,1,8,16,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1513,1513,1,1,5,4,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1515,1515,1,1,6,6,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1516,1516,1,1,10,9,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1517,1517,1,1,3,7,2023-07-14T00:28:47+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1601,1601,1,1,7,23,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1602,1602,1,1,14,15,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1603,1603,1,1,3,1,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1604,1604,1,1,0,40,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1605,1605,1,1,17,16,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1607,1607,1,1,3,7,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1608,1608,1,1,6,17,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1609,1609,1,1,4,6,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1610,1610,1,1,8,24,2023-07-14T00:28:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1611,1611,1,1,2,8,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1612,1612,1,1,5,4,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1613,1613,1,1,25,17,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 25, 'ElectricBikes': 0}"
NWT1615,1615,1,1,7,17,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1616,1616,1,1,18,10,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
NWT1617,1617,1,1,4,8,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1618,1618,1,1,5,8,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1619,1619,1,1,3,6,2023-07-13T23:50:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1620,1620,1,1,5,8,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1621,1621,1,1,12,8,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1622,1622,1,1,13,23,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1623,1623,1,1,8,2,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1624,1624,1,1,5,37,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1625,1625,1,1,0,48,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1626,1626,1,1,12,10,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1627,1627,1,1,15,19,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
NWT1628,1628,1,1,6,4,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1629,1629,1,1,14,22,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1630,1630,1,1,4,16,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1631,1631,1,1,20,5,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT1632,1632,1,1,14,12,2023-07-14T00:29:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1633,1633,1,1,2,6,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1634,1634,1,1,6,4,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1635,1635,1,1,25,16,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 25, 'ElectricBikes': 0}"
NWT1636,1636,1,1,25,3,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 25, 'ElectricBikes': 0}"
NWT1637,1637,1,1,32,10,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 32, 'ElectricBikes': 0}"
NWT1638,1638,1,1,1,7,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1639,1639,1,1,2,8,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1640,1640,1,1,8,28,2023-07-14T00:27:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1641,1641,1,1,3,12,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1642,1642,1,1,13,16,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1643,1643,1,1,5,19,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1644,1644,1,1,5,31,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1645,1645,1,1,4,6,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1646,1646,1,1,29,9,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 29, 'ElectricBikes': 0}"
NWT1647,1647,1,1,20,14,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT1648,1648,1,1,5,9,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1649,1649,1,1,0,11,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1650,1650,1,1,9,13,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1651,1651,1,1,7,3,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1652,1652,1,1,4,10,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1653,1653,1,1,4,8,2023-07-14T00:28:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1654,1654,1,1,9,9,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1655,1655,1,1,5,6,2023-07-14T00:28:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1656,1656,1,1,10,18,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1657,1657,1,1,8,17,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1658,1658,1,1,17,23,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1659,1659,1,1,14,11,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1660,1660,1,1,0,20,2023-07-14T00:28:49+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1661,1661,1,1,2,26,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1662,1662,1,1,7,22,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1663,1663,1,1,15,15,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
NWT1664,1664,1,1,10,0,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1665,1665,1,1,7,3,2023-07-14T00:28:45+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1667,1667,1,1,3,5,2023-07-14T00:29:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1668,1668,1,1,0,87,2023-07-14T00:28:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1669,1669,1,1,1,9,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1670,1670,1,1,12,48,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1671,1671,1,1,17,3,2023-07-14T00:28:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1672,1672,1,1,4,18,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1673,1673,1,1,5,8,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1674,1674,1,1,3,19,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1675,1675,1,1,3,21,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1676,1676,1,1,15,8,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
NWT1677,1677,1,1,8,12,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1678,1678,1,1,1,42,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1679,1679,1,1,9,17,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1680,1680,1,1,8,1,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1681,1681,1,1,20,19,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT1682,1682,1,1,27,20,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 27, 'ElectricBikes': 0}"
NWT1683,1683,1,1,0,28,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1684,1684,1,1,6,22,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1685,1685,1,1,4,24,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1687,1687,1,1,2,7,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1688,1688,1,1,17,16,2023-07-14T00:29:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1689,1689,1,1,12,19,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1690,1690,1,1,9,19,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1691,1691,1,1,6,4,2023-07-14T00:28:22+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1692,1692,1,1,26,26,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
NWT1693,1693,1,1,12,4,2023-07-14T00:28:36+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1694,1694,1,1,5,23,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1695,1695,1,1,20,13,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT1696,1696,1,1,10,14,2023-07-14T00:28:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1697,1697,1,1,8,13,2023-07-14T00:28:45+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1698,1698,1,1,3,7,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1699,1699,1,1,3,7,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1700,1700,1,1,8,13,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1702,1702,1,1,8,34,2023-07-14T00:29:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1703,1703,1,1,4,10,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1704,1704,1,1,11,13,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1705,1705,1,1,1,9,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1707,1707,1,1,5,25,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1708,1708,1,1,9,6,2023-07-14T00:28:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1709,1709,1,1,0,26,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1710,1710,1,1,17,4,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1711,1711,1,1,0,8,2023-07-14T00:28:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1712,1712,1,1,12,18,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT1713,1713,1,1,4,8,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1715,1715,1,1,1,17,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1716,1716,1,1,1,9,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1717,1717,1,1,1,9,2023-07-14T00:28:37+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1720,1720,1,1,0,9,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT1722,1722,1,1,5,13,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1723,1723,1,1,3,7,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1724,1724,1,1,11,15,2023-07-14T00:28:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1725,1725,1,1,7,35,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1726,1726,1,1,1,8,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT1727,1727,1,1,9,27,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT1728,1728,1,1,6,10,2023-07-14T00:28:34+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1729,1729,1,1,5,5,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1732,1732,1,1,11,9,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1734,1734,1,1,4,28,2023-07-14T00:28:39+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1736,1736,1,1,7,21,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1737,1737,1,1,10,10,2023-07-14T00:28:41+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1738,1738,1,1,11,26,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1739,1739,1,1,13,16,2023-07-14T00:28:28+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1740,1740,1,1,2,8,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT1741,1741,1,1,4,4,2023-07-14T00:28:44+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1742,1742,1,1,6,14,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1743,1743,1,1,8,23,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT1744,1744,1,1,3,4,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT1745,1745,1,1,18,7,2023-07-14T00:28:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
NWT1746,1746,1,1,10,19,2023-07-14T00:28:27+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT1747,1747,1,1,17,12,2023-07-14T00:28:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT1748,1748,1,1,6,4,2023-07-14T00:28:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1749,1749,1,1,24,18,2023-07-14T00:28:35+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 0}"
NWT1750,1750,1,1,11,8,2023-07-14T00:28:29+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT1751,1751,1,1,7,15,2023-07-14T00:29:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1752,1752,1,1,14,4,2023-07-14T00:28:40+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT1753,1753,1,1,4,35,2023-07-14T00:28:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT1754,1754,1,1,5,13,2023-07-14T00:28:42+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT1755,1755,1,1,7,27,2023-07-14T00:28:31+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT1756,1756,1,1,6,4,2023-07-14T00:28:30+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT1757,1757,1,1,13,21,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT1758,1758,1,1,16,26,2023-07-14T00:28:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
NWT1759,1759,1,1,5,22,2023-07-14T00:28:32+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
