StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
KHH501203049,501203049,1,2,13,14,2023-07-10T18:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 3}"
KHH501203050,501203050,1,2,25,21,2023-07-13T10:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 1}"
KHH501203051,501203051,1,2,5,19,2023-07-11T04:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203052,501203052,1,2,7,20,2023-07-13T21:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501203053,501203053,1,2,10,16,2023-07-03T23:02:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203054,501203054,1,2,3,19,2023-07-06T11:47:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501203055,501203055,1,2,10,18,2023-07-09T18:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203056,501203056,1,2,17,5,2023-07-04T00:25:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 2}"
KHH501203057,501203057,1,2,16,10,2023-07-13T21:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 1}"
KHH501203058,501203058,1,2,10,34,2023-07-11T14:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203059,501203059,1,2,13,13,2023-07-11T08:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
KHH501203060,501203060,1,2,3,19,2023-07-11T12:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501203061,501203061,1,2,5,11,2023-07-06T06:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
KHH501203062,501203062,2,2,0,15,2022-08-26T10:06:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203063,501203063,1,2,9,7,2023-07-13T21:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501203064,501203064,1,2,5,11,2023-07-09T01:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203065,501203065,1,2,4,12,2023-07-11T16:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501203066,501203066,1,2,11,5,2023-07-09T15:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501203067,501203067,1,2,4,9,2023-07-04T06:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501203068,501203068,1,2,12,3,2023-07-10T23:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 2}"
KHH501203069,501203069,1,2,8,8,2023-07-11T09:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501203070,501203070,1,2,1,14,2023-07-09T07:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501203071,501203071,2,2,0,0,2023-05-31T09:39:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203072,501203072,1,2,6,12,2023-07-09T14:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501203073,501203073,1,2,11,13,2023-07-12T02:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501203074,501203074,1,2,17,10,2023-07-05T07:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 2}"
KHH501203075,501203075,2,2,0,15,2022-07-12T08:09:38+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203076,501203076,1,2,14,2,2023-07-13T09:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 2}"
KHH501203077,501203077,1,2,15,0,2023-07-11T23:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 1}"
KHH501203078,501203078,1,2,12,4,2023-07-12T05:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501203079,501203079,1,2,8,5,2023-07-06T01:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
KHH501203080,501203080,1,2,2,19,2023-07-13T21:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501203081,501203081,1,2,12,10,2023-07-03T18:01:46+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501203082,501203082,1,2,13,25,2023-07-13T14:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501203083,501203083,1,2,5,5,2023-07-10T01:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203084,501203084,1,2,2,9,2023-07-13T11:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501203085,501203085,1,2,3,7,2023-07-03T23:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
KHH501203086,501203086,1,2,15,3,2023-07-10T07:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
KHH501203087,501203087,1,2,3,32,2023-07-08T10:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501203088,501203088,1,2,4,9,2023-07-06T09:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501203089,501203089,1,2,3,9,2023-07-12T06:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501203090,501203090,1,2,9,1,2023-07-07T14:41:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501203091,501203091,1,2,4,9,2023-07-12T05:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501203092,501203092,1,2,5,15,2023-07-11T10:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203093,501203093,1,2,6,7,2023-07-07T23:33:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501203094,501203094,1,2,5,11,2023-07-03T21:06:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 2}"
KHH501203095,501203095,1,2,8,25,2023-07-11T07:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501203096,501203096,1,2,20,2,2023-07-13T20:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
KHH501203097,501203097,1,2,2,9,2023-07-13T23:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501203098,501203098,1,2,12,4,2023-07-13T02:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501203099,501203099,1,2,4,17,2023-07-13T14:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 2}"
KHH501203100,501203100,1,2,0,19,2023-07-05T07:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203101,501203101,2,2,0,0,2023-05-31T09:39:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203102,501203102,1,2,10,8,2023-07-06T02:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203103,501203103,1,2,9,8,2023-07-13T23:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501203104,501203104,1,2,15,3,2023-07-11T09:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
KHH501203105,501203105,1,2,10,1,2023-07-12T23:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203106,501203106,1,2,10,2,2023-07-12T13:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 2}"
KHH501203107,501203107,1,2,6,8,2023-07-03T23:48:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501203108,501203108,1,2,12,11,2023-07-08T00:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501203109,501203109,1,2,19,7,2023-07-11T08:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 1}"
KHH501203110,501203110,1,2,1,35,2023-07-12T19:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 1}"
KHH501203111,501203111,1,2,11,0,2023-07-14T00:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501203112,501203112,1,2,10,5,2023-07-13T23:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501203113,501203113,1,2,6,13,2023-07-07T03:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501203114,501203114,1,2,23,5,2023-07-13T06:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
KHH501203115,501203115,1,2,9,19,2023-07-11T07:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501203116,501203116,1,2,10,7,2023-07-09T03:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501203117,501203117,1,2,2,14,2023-07-13T06:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
KHH501203118,501203118,1,2,8,12,2023-07-04T20:43:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501203119,501203119,1,2,8,12,2023-07-13T20:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501203121,501203121,1,2,17,7,2023-07-08T21:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 1}"
KHH501203122,501203122,1,2,7,13,2023-07-04T00:41:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501203123,501203123,1,2,6,17,2023-07-10T22:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501203124,501203124,1,2,9,9,2023-07-10T04:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501203125,501203125,1,2,9,16,2023-07-13T02:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501203126,501203126,1,2,18,0,2023-07-13T22:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
KHH501203127,501203127,1,2,2,18,2023-07-03T08:52:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501203128,501203128,1,2,5,10,2023-07-03T06:44:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203129,501203129,1,2,5,11,2023-07-03T23:27:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203130,501203130,1,2,10,6,2023-07-08T06:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501203131,501203131,1,2,9,11,2023-07-12T14:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501203132,501203132,1,2,4,6,2023-07-10T16:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501203133,501203133,1,2,6,8,2023-07-13T15:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501203134,501203134,1,2,9,8,2023-07-08T05:41:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501203135,501203135,1,2,1,14,2023-07-13T01:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 1}"
KHH501203136,501203136,1,2,6,9,2023-07-08T03:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501203137,501203137,1,2,10,15,2023-07-13T23:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501203138,501203138,1,2,3,17,2023-07-07T23:11:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501203139,501203139,1,2,5,10,2023-07-13T05:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501203140,501203140,1,2,16,12,2023-07-11T21:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501203141,501203141,1,2,7,9,2023-07-08T11:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501203142,501203142,1,2,0,19,2023-07-13T13:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501203143,501203143,1,2,22,4,2023-07-12T00:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
KHH501203144,501203144,1,2,4,6,2023-07-08T20:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501203145,501203145,1,2,7,8,2023-07-03T21:50:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
KHH501204001,501204001,1,2,5,20,2023-07-13T13:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501204002,501204002,1,2,4,9,2023-07-10T20:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501204003,501204003,1,2,28,16,2023-07-13T21:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 28, 'ElectricBikes': 0}"
KHH501204004,501204004,1,2,7,7,2023-07-08T18:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501204005,501204005,2,2,0,0,2023-05-31T09:39:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501204007,501204007,1,2,7,29,2023-07-03T23:28:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501204008,501204008,1,2,11,4,2023-07-09T00:15:23+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501204009,501204009,1,2,18,2,2023-07-12T16:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 2}"
KHH501204010,501204010,2,2,0,0,2023-05-31T09:39:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501204011,501204011,1,2,14,1,2023-07-13T23:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501204012,501204012,1,2,10,4,2023-07-09T20:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 3}"
KHH501204013,501204013,1,2,10,5,2023-07-09T07:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501204014,501204014,1,2,8,8,2023-07-08T19:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501204015,501204015,1,2,7,8,2023-07-09T11:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501204016,501204016,1,2,2,18,2023-07-09T18:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
KHH501204017,501204017,1,2,1,14,2023-07-11T07:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501204018,501204018,1,2,6,18,2023-07-10T17:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501204020,501204020,1,2,1,19,2023-07-12T04:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501204021,501204021,1,2,2,18,2023-07-12T15:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501204022,501204022,1,2,5,11,2023-07-10T17:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
KHH501204023,501204023,1,2,10,5,2023-07-11T21:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501204024,501204024,1,2,1,13,2023-07-09T10:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501205001,501205001,1,2,4,13,2023-07-12T07:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501205003,501205003,1,2,7,12,2023-07-12T05:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501205004,501205004,1,2,14,3,2023-07-13T21:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 1}"
KHH501205005,501205005,1,2,9,13,2023-07-09T00:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501205006,501205006,1,2,16,4,2023-07-12T03:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501205007,501205007,1,2,9,3,2023-07-13T06:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501205008,501205008,1,2,10,5,2023-07-08T17:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501205009,501205009,1,2,16,9,2023-07-12T10:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501205010,501205010,1,2,2,11,2023-07-11T15:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501205011,501205011,1,2,7,22,2023-07-05T07:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501205012,501205012,1,2,5,15,2023-07-13T10:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501205013,501205013,1,2,5,16,2023-07-10T10:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501205014,501205014,1,2,16,7,2023-07-13T19:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501205015,501205015,1,2,8,1,2023-07-13T08:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501205018,501205018,1,2,1,17,2023-07-08T12:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501205019,501205019,1,2,1,27,2023-07-11T16:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501205020,501205020,1,2,0,30,2023-07-07T10:57:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501205021,501205021,1,2,14,1,2023-07-08T16:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501205022,501205022,1,2,3,12,2023-07-09T18:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501205023,501205023,1,2,12,3,2023-07-04T10:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501205025,501205025,1,2,14,26,2023-07-13T19:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501205026,501205026,1,2,0,18,2023-07-09T02:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501205027,501205027,1,2,6,4,2023-07-03T21:21:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501205028,501205028,1,2,0,15,2023-07-04T19:21:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501205029,501205029,1,2,7,3,2023-07-06T11:43:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501205030,501205030,1,2,2,8,2023-07-03T22:35:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501205033,501205033,1,2,9,6,2023-07-06T04:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501205034,501205034,1,2,12,16,2023-07-05T18:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501205035,501205035,1,2,5,11,2023-07-05T09:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 2}"
KHH501205036,501205036,1,2,7,8,2023-07-12T01:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501205037,501205037,1,2,0,16,2023-07-04T00:09:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501205038,501205038,1,2,3,17,2023-07-12T09:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501205039,501205039,1,2,16,1,2023-07-12T03:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501205040,501205040,1,2,5,20,2023-07-10T01:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206001,501206001,1,2,2,45,2023-07-10T13:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501206002,501206002,1,2,15,3,2023-07-13T03:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 1}"
KHH501206003,501206003,1,2,10,36,2023-07-10T20:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206004,501206004,1,2,14,8,2023-07-04T00:15:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
KHH501206005,501206005,1,2,2,33,2023-07-13T15:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501206006,501206006,1,2,11,9,2023-07-13T19:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501206007,501206007,1,2,11,4,2023-07-08T23:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501206008,501206008,1,2,1,16,2023-07-03T23:39:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206009,501206009,1,2,8,9,2023-07-09T03:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501206010,501206010,1,2,15,0,2023-07-08T06:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 1}"
KHH501206011,501206011,1,2,12,2,2023-07-12T02:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 2}"
KHH501206012,501206012,1,2,2,18,2023-07-12T22:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501206013,501206013,1,2,12,6,2023-07-13T23:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501206014,501206014,1,2,4,11,2023-07-10T13:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206015,501206015,1,2,7,43,2023-07-09T08:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206016,501206016,1,2,3,15,2023-07-09T15:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206017,501206017,1,2,12,28,2023-07-12T17:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
